,averageOccupancy,averageSpeed,dataRegion,month,paxKms,routeLength,routeUid,vehicleKms,vehicleTrips,vehicleUid,year,Unnamed: 11,Unnamed: 12,CURRENT PLATE,Euro Class
1031,2.766863035,41.98527785,Bay of Plenty,8,14053.68761,40.63428491,Bay of Plenty-135,5079.285613,138,GKE474,2022,,,GKE474,EURO IV
1032,2.472893112,32.65813203,Bay of Plenty,4,10444.09412,22.22858568,Bay of Plenty-122,4223.431279,202,MWF502,2022,,,MWF502,EURO V
1033,4.269963482,35.01199308,Bay of Plenty,1,2251.095225,23.96332209,Bay of Plenty-81,527.1930859,33,MWF502,2022,,,MWF502,EURO V
1034,17.11967182,47.7780617,Bay of Plenty,1,2072.126666,40.34591877,Bay of Plenty-80,121.0377563,13,MWF502,2022,,,MWF502,EURO V
1035,8.770267087,48.04453797,Bay of Plenty,1,2100.613744,119.7576838,Bay of Plenty-143b,239.5153675,2,MWF502,2022,,,MWF502,EURO V
1036,4.814996594,13.4944167,Bay of Plenty,11,215.2676746,8.941550441,Bay of Plenty-81,44.70775221,24,MWF502,2022,,,MWF502,EURO V
1037,8.82641775,3.401779097,Bay of Plenty,11,352.6581128,4.994355055,Bay of Plenty-103,39.95484044,23,MWF502,2022,,,MWF502,EURO V
1038,12.60222305,6.646711333,Bay of Plenty,11,345.1747586,5.477997924,Bay of Plenty-80,27.38998962,23,MWF502,2022,,,MWF502,EURO V
1039,2.561680403,48.71075478,Bay of Plenty,2,1498.867076,117.0221761,Bay of Plenty-143a,585.1108803,7,MWF502,2022,,,MWF502,EURO V
1040,1.242132453,48.19152026,Bay of Plenty,2,554.9710405,55.84861737,Bay of Plenty-147,446.788939,10,MWF502,2022,,,MWF502,EURO V
