Date Modified,Vehicle Number,Operator,Operator Short Code,Operator Prefix,Unit Number,Mode,Date of First Registration,Date of Manufacture,Bike Rack Capable,Bus Size,Engine Rating,"Max no. of passengers (Seated, Adult)","Max no. of passengers (Standing, Adult)",No. of Wheelchair Spaces,TARE Weight (KG),Vehicle Registration Number,source_filename
23/08/2022,5706,NZ Bus,NZB,NBM,Unit_02,Bus,3/08/2021,3/08/2021,Yes,ELV,ELECTRIC,37,38,2,15180,NQY742,2022-08-23_fleet-list.csv
23/08/2022,5707,NZ Bus,NZB,NBM,Unit_02,Bus,3/08/2021,3/08/2021,Yes,ELV,ELECTRIC,37,38,2,15200,NQY744,2022-08-23_fleet-list.csv
23/08/2022,5708,NZ Bus,NZB,NBM,Unit_02,Bus,3/08/2021,3/08/2021,Yes,ELV,ELECTRIC,37,38,2,15200,NQY743,2022-08-23_fleet-list.csv
23/08/2022,5709,NZ Bus,NZB,NBM,Unit_02,Bus,3/08/2021,3/08/2021,Yes,ELV,ELECTRIC,37,38,2,15160,NQY745,2022-08-23_fleet-list.csv
23/08/2022,5710,NZ Bus,NZB,NBM,Unit_02,Bus,3/08/2021,3/08/2021,Yes,ELV,ELECTRIC,37,38,2,15160,NQY746,2022-08-23_fleet-list.csv
23/08/2022,5711,NZ Bus,NZB,NBM,Unit_02,Bus,3/08/2021,3/08/2021,Yes,ELV,ELECTRIC,37,38,2,15180,NQY769,2022-08-23_fleet-list.csv
23/08/2022,5712,NZ Bus,NZB,NBM,Unit_02,Bus,3/08/2021,3/08/2021,Yes,ELV,ELECTRIC,37,38,2,15120,NRU902,2022-08-23_fleet-list.csv
23/08/2022,5713,NZ Bus,NZB,NBM,Unit_02,Bus,3/08/2021,3/08/2021,Yes,ELV,ELECTRIC,37,38,2,15100,NQY772,2022-08-23_fleet-list.csv
23/08/2022,5714,NZ Bus,NZB,NBM,Unit_02,Bus,3/08/2021,3/08/2021,Yes,ELV,ELECTRIC,37,38,2,15180,NQY777,2022-08-23_fleet-list.csv
23/08/2022,5715,NZ Bus,NZB,NBM,Unit_02,Bus,3/08/2021,3/08/2021,Yes,ELV,ELECTRIC,37,38,2,15180,NQY779,2022-08-23_fleet-list.csv
23/08/2022,5716,NZ Bus,NZB,NBM,Unit_02,Bus,3/08/2021,3/08/2021,Yes,ELV,ELECTRIC,37,38,2,15160,NRU901,2022-08-23_fleet-list.csv
23/08/2022,5717,NZ Bus,NZB,NBM,Unit_02,Bus,3/08/2021,3/08/2021,Yes,ELV,ELECTRIC,37,38,2,15200,NQY768,2022-08-23_fleet-list.csv
23/08/2022,5718,NZ Bus,NZB,NBM,Unit_02,Bus,3/08/2021,3/08/2021,Yes,ELV,ELECTRIC,37,38,2,15200,NQY778,2022-08-23_fleet-list.csv
23/08/2022,5719,NZ Bus,NZB,NBM,Unit_02,Bus,3/08/2021,3/08/2021,Yes,ELV,ELECTRIC,37,38,2,15160,NQY774,2022-08-23_fleet-list.csv
23/08/2022,5720,NZ Bus,NZB,NBM,Unit_02,Bus,3/08/2021,3/08/2021,Yes,ELV,ELECTRIC,37,38,2,15160,NQY776,2022-08-23_fleet-list.csv
23/08/2022,5721,NZ Bus,NZB,NBM,Unit_02,Bus,3/08/2021,3/08/2021,Yes,ELV,ELECTRIC,37,38,2,15140,NQY773,2022-08-23_fleet-list.csv
23/08/2022,5722,NZ Bus,NZB,NBM,Unit_02,Bus,3/08/2021,3/08/2021,Yes,ELV,ELECTRIC,37,38,2,15180,NQY780,2022-08-23_fleet-list.csv
23/08/2022,5723,NZ Bus,NZB,NBM,Unit_02,Bus,3/08/2021,3/08/2021,Yes,ELV,ELECTRIC,37,38,2,15160,NQY770,2022-08-23_fleet-list.csv
23/08/2022,5724,NZ Bus,NZB,NBM,Unit_02,Bus,3/08/2021,3/08/2021,Yes,ELV,ELECTRIC,37,38,2,15140,NQY775,2022-08-23_fleet-list.csv
23/08/2022,5725,NZ Bus,NZB,NBM,Unit_02,Bus,3/08/2021,3/08/2021,Yes,ELV,ELECTRIC,37,38,2,15200,NQY771,2022-08-23_fleet-list.csv
23/08/2022,5726,NZ Bus,NZB,NBM,,Bus,17/02/2022,17/02/2022,Yes,ELV,ELECTRIC,37,38,2,15120,NZC994,2022-08-23_fleet-list.csv
23/08/2022,5727,NZ Bus,NZB,NBM,,Bus,18/01/2022,18/01/2022,Yes,ELV,ELECTRIC,37,38,1,15080,NZC996,2022-08-23_fleet-list.csv
23/08/2022,5728,NZ Bus,NZB,NBM,,Bus,17/01/2022,17/01/2022,Yes,ELV,ELECTRIC,37,38,1,15040,NZC991,2022-08-23_fleet-list.csv
23/08/2022,5729,NZ Bus,NZB,NBM,,Bus,17/01/2022,17/01/2022,Yes,ELV,ELECTRIC,37,38,1,15080,NZC987,2022-08-23_fleet-list.csv
23/08/2022,5730,NZ Bus,NZB,NBM,,Bus,17/01/2022,17/01/2022,Yes,ELV,ELECTRIC,37,38,1,15160,PCB420,2022-08-23_fleet-list.csv
23/08/2022,5731,NZ Bus,NZB,NBM,,Bus,17/01/2022,17/01/2022,Yes,ELV,ELECTRIC,37,38,1,15160,NZC990,2022-08-23_fleet-list.csv
23/08/2022,5732,NZ Bus,NZB,NBM,,Bus,17/01/2022,17/01/2022,Yes,ELV,ELECTRIC,37,38,1,15160,NZC989,2022-08-23_fleet-list.csv
23/08/2022,5733,NZ Bus,NZB,NBM,,Bus,18/01/2022,18/01/2022,Yes,ELV,ELECTRIC,37,38,1,15040,NZC986,2022-08-23_fleet-list.csv
23/08/2022,5734,NZ Bus,NZB,NBM,,Bus,24/03/2022,24/03/2022,Yes,ELV,ELECTRIC,37,38,1,15060,PCB418,2022-08-23_fleet-list.csv
23/08/2022,5735,NZ Bus,NZB,NBM,,Bus,18/01/2022,18/01/2022,Yes,ELV,ELECTRIC,37,38,1,15060,NZC997,2022-08-23_fleet-list.csv
23/08/2022,5736,NZ Bus,NZB,NBM,,Bus,24/03/2022,24/03/2022,Yes,ELV,ELECTRIC,37,38,1,15080,PCB419,2022-08-23_fleet-list.csv
23/08/2022,5737,NZ Bus,NZB,NBM,,Bus,17/01/2022,17/01/2022,Yes,ELV,ELECTRIC,37,38,1,15080,NZC992,2022-08-23_fleet-list.csv
23/08/2022,5738,NZ Bus,NZB,NBM,,Bus,17/01/2022,17/01/2022,Yes,ELV,ELECTRIC,37,38,1,15080,NZC988,2022-08-23_fleet-list.csv
23/08/2022,5739,NZ Bus,NZB,NBM,,Bus,17/01/2022,17/01/2022,Yes,ELV,ELECTRIC,37,38,1,15180,NZC993,2022-08-23_fleet-list.csv
23/08/2022,5740,NZ Bus,NZB,NBM,,Bus,17/01/2022,17/01/2022,Yes,ELV,ELECTRIC,37,38,1,15060,NZC995,2022-08-23_fleet-list.csv
23/08/2022,5741,NZ Bus,NZB,NBM,,Bus,24/03/2022,24/03/2022,Yes,ELV,ELECTRIC,37,38,1,15060,PCB417,2022-08-23_fleet-list.csv
23/08/2022,5742,NZ Bus,NZB,NBM,,Bus,19/05/2022,19/05/2022,Yes,ELV,ELECTRIC,37,38,1,15060,PGC945,2022-08-23_fleet-list.csv
23/08/2022,5743,NZ Bus,NZB,NBM,,Bus,19/05/2022,19/05/2022,Yes,ELV,ELECTRIC,37,38,1,15060,PGC946,2022-08-23_fleet-list.csv
23/08/2022,5744,NZ Bus,NZB,NBM,,Bus,19/05/2022,19/05/2022,Yes,ELV,ELECTRIC,37,38,1,15060,PGC947,2022-08-23_fleet-list.csv
23/08/2022,5745,NZ Bus,NZB,NBM,,Bus,19/05/2022,19/05/2022,Yes,ELV,ELECTRIC,37,38,1,15060,PGC943,2022-08-23_fleet-list.csv
23/08/2022,5746,NZ Bus,NZB,NBM,,Bus,19/05/2022,19/05/2022,Yes,ELV,ELECTRIC,37,38,1,15060,PGC942,2022-08-23_fleet-list.csv
23/08/2022,5747,NZ Bus,NZB,NBM,,Bus,19/05/2022,19/05/2022,Yes,ELV,ELECTRIC,37,38,1,15060,PGC944,2022-08-23_fleet-list.csv
23/08/2022,5748,NZ Bus,NZB,NBM,,Bus,19/05/2022,19/05/2022,Yes,ELV,ELECTRIC,37,38,1,15060,PGC950,2022-08-23_fleet-list.csv
23/08/2022,5749,NZ Bus,NZB,NBM,,Bus,19/05/2022,19/05/2022,Yes,ELV,ELECTRIC,37,38,1,15060,PGC941,2022-08-23_fleet-list.csv
23/08/2022,5750,NZ Bus,NZB,NBM,,Bus,19/05/2022,19/05/2022,Yes,ELV,ELECTRIC,37,38,1,15060,PGC949,2022-08-23_fleet-list.csv
23/08/2022,5751,NZ Bus,NZB,NBM,,Bus,19/05/2022,19/05/2022,Yes,ELV,ELECTRIC,37,38,1,15060,PGC948,2022-08-23_fleet-list.csv
23/08/2022,7000,Mana,MCS,MNM,Unit_18,Bus,21/01/2019,1/01/2019,No,MV,ELECTRIC,37,17,1,13240,LYY893,2022-08-23_fleet-list.csv
23/08/2022,7123,Mana,MCS,MNM,Unit_08,Bus,22/07/2004,1/01/2004,Yes,LV,EURO3,47,25,1,9540,CDW675,2022-08-23_fleet-list.csv
23/08/2022,7124,Mana,MCS,MNM,Unit_08,Bus,2/03/2004,1/01/2004,Yes,LV,EURO3,47,25,1,9560,BWM694,2022-08-23_fleet-list.csv
23/08/2022,7125,Mana,MCS,MNM,Unit_08,Bus,17/03/2004,1/01/2004,Yes,LV,EURO3,47,25,1,9540,BYF543,2022-08-23_fleet-list.csv
23/08/2022,7126,Mana,MCS,MNM,Unit_08,Bus,11/03/2003,1/01/2003,Yes,LV,EURO3,47,26,1,9500,BEC855,2022-08-23_fleet-list.csv
23/08/2022,7127,Mana,MCS,MNM,Unit_08,Bus,3/03/2003,1/01/2003,Yes,LV,EURO3,47,24,1,9480,BDZ143,2022-08-23_fleet-list.csv
23/08/2022,7128,Mana,MCS,MNM,Unit_08,Bus,3/03/2003,1/01/2003,Yes,LV,EURO3,47,24,1,9500,DMZ217,2022-08-23_fleet-list.csv
23/08/2022,7129,Mana,MCS,MNM,,Bus,3/03/2003,1/01/2003,Yes,MV,EURO3,47,24,1,9520,BFE760,2022-08-23_fleet-list.csv
23/08/2022,7146,Mana,MCS,MNM,Unit_08,Bus,1/11/2005,1/01/2005,Yes,LV,EURO3,47,24,1,9520,DAG246,2022-08-23_fleet-list.csv
23/08/2022,7147,Mana,MCS,MNM,Unit_08,Bus,25/10/2005,1/01/2005,Yes,LV,EURO3,47,24,1,9580,CZW629,2022-08-23_fleet-list.csv
23/08/2022,7150,Mana,MCS,MNM,Unit_08,Bus,5/11/2008,1/01/2008,Yes,LV,EURO4,51,29,1,10900,ERH576,2022-08-23_fleet-list.csv
23/08/2022,7151,Mana,MCS,MNM,Unit_08,Bus,18/11/2008,1/01/2008,Yes,LV,EURO4,51,29,1,10900,ESB348,2022-08-23_fleet-list.csv
23/08/2022,7152,Mana,MCS,MNM,Unit_08,Bus,27/11/2008,1/01/2008,Yes,LV,EURO4,51,29,1,10740,ESB369,2022-08-23_fleet-list.csv
23/08/2022,7153,Mana,MCS,MNM,Unit_08,Bus,10/12/2008,1/01/2008,Yes,LV,EURO4,45,35,1,10800,ETD76,2022-08-23_fleet-list.csv
23/08/2022,7154,Mana,MCS,MNM,Unit_08,Bus,9/01/2009,1/01/2008,Yes,LV,EURO4,45,35,1,10800,ETD137,2022-08-23_fleet-list.csv
23/08/2022,7155,Mana,MCS,MNM,Unit_08,Bus,26/01/2009,1/01/2008,Yes,LV,EURO4,45,35,1,10800,ETY197,2022-08-23_fleet-list.csv
23/08/2022,7156,Mana,MCS,MNM,Unit_08,Bus,26/01/2009,1/01/2008,Yes,LV,EURO4,45,35,1,10800,EUT716,2022-08-23_fleet-list.csv
23/08/2022,7157,Mana,MCS,MNM,Unit_08,Bus,6/03/2009,1/01/2009,Yes,LV,EURO4,45,35,1,10800,EWF927,2022-08-23_fleet-list.csv
23/08/2022,7161,Mana,MCS,MNM,Unit_18,Bus,6/08/2009,1/01/2009,Yes,LV,EURO5,48,36,1,11750,FAW17,2022-08-23_fleet-list.csv
23/08/2022,7162,Mana,MCS,MNM,Unit_18,Bus,13/08/2009,1/01/2009,Yes,LV,EURO5,48,36,1,11750,FAW20,2022-08-23_fleet-list.csv
23/08/2022,7163,Mana,MCS,MNM,Unit_18,Bus,20/08/2009,1/01/2009,Yes,LV,EURO5,48,36,1,11750,FBP22,2022-08-23_fleet-list.csv
23/08/2022,7164,Mana,MCS,MNM,Unit_18,Bus,9/09/2009,1/01/2009,Yes,LV,EURO5,48,36,1,11750,FBP38,2022-08-23_fleet-list.csv
23/08/2022,7165,Mana,MCS,MNM,Unit_18,Bus,15/09/2009,1/01/2009,Yes,LV,EURO5,48,36,1,11750,FBP39,2022-08-23_fleet-list.csv
23/08/2022,7166,Mana,MCS,MNM,Unit_18,Bus,1/12/2009,1/01/2009,Yes,LV,EURO5,48,36,1,11750,FEQ141,2022-08-23_fleet-list.csv
23/08/2022,7167,Mana,MCS,MNM,Unit_18,Bus,1/12/2009,1/01/2009,Yes,LV,EURO5,48,36,1,11750,FEQ144,2022-08-23_fleet-list.csv
23/08/2022,7172,Mana,MCS,MNM,Unit_18,Bus,1/08/2011,1/01/2011,Yes,MV,EURO5,48,23,1,13040,FSN199,2022-08-23_fleet-list.csv
23/08/2022,7173,Mana,MCS,MNM,Unit_18,Bus,1/08/2011,1/01/2011,No,MV,EURO5,48,23,1,12970,FTN600,2022-08-23_fleet-list.csv
23/08/2022,7429,Mana,MCS,MNM,Unit_18,Bus,18/06/2018,1/06/2018,No,MV,EURO6,38,19,1,8565,LLS738,2022-08-23_fleet-list.csv
23/08/2022,7430,Mana,MCS,MNM,Unit_18,Bus,18/06/2018,1/06/2018,No,MV,EURO6,38,19,1,8565,LLS740,2022-08-23_fleet-list.csv
23/08/2022,7440,Mana,MCS,MNM,Unit_08,Bus,24/06/2018,1/06/2018,No,LV,EURO6,45,38,1,9835,LLM363,2022-08-23_fleet-list.csv
23/08/2022,7441,Mana,MCS,MNM,Unit_08,Bus,24/06/2018,1/06/2018,No,LV,EURO6,45,38,1,9870,LME25,2022-08-23_fleet-list.csv
23/08/2022,7442,Mana,MCS,MNM,Unit_08,Bus,24/06/2018,1/06/2018,No,LV,EURO6,45,38,1,9880,LLM364,2022-08-23_fleet-list.csv
23/08/2022,7501,Mana,MCS,MNM,Unit_18,Bus,15/07/2018,15/07/2018,Yes,MV,EURO6,38,18,1,8695,LRH16,2022-08-23_fleet-list.csv
23/08/2022,7502,Mana,MCS,MNM,Unit_18,Bus,15/07/2018,15/07/2018,Yes,MV,EURO6,38,18,1,8720,LRH17,2022-08-23_fleet-list.csv
23/08/2022,7600,Mana,MCS,MNM,Unit_08,Bus,15/07/2018,15/07/2018,Yes,DD,EURO6,91,10,1,14928,LMW903,2022-08-23_fleet-list.csv
23/08/2022,7601,Mana,MCS,MNM,Unit_08,Bus,15/07/2018,15/07/2018,Yes,DD,EURO6,91,10,1,14928,LWM904,2022-08-23_fleet-list.csv
23/08/2022,7602,Mana,MCS,MNM,Unit_08,Bus,15/07/2018,15/07/2018,Yes,DD,EURO6,91,10,1,14928,LWM905,2022-08-23_fleet-list.csv
23/08/2022,7603,Mana,MCS,MNM,Unit_08,Bus,15/07/2018,15/07/2018,Yes,DD,EURO6,91,10,1,14928,LYK271,2022-08-23_fleet-list.csv
23/08/2022,7604,Mana,MCS,MNM,Unit_08,Bus,15/07/2018,15/07/2018,Yes,DD,EURO6,91,10,1,14928,LWM906,2022-08-23_fleet-list.csv
23/08/2022,7605,Mana,MCS,MNM,Unit_08,Bus,15/07/2018,15/07/2018,Yes,DD,EURO6,91,10,1,14928,LWM907,2022-08-23_fleet-list.csv
23/08/2022,7800,Mana,MCS,MNM,Unit_08,Bus,15/07/2018,15/07/2018,Yes,LV,EURO6,45,38,1,7828,LMM579,2022-08-23_fleet-list.csv
23/08/2022,7801,Mana,MCS,MNM,Unit_08,Bus,15/07/2018,15/07/2018,Yes,LV,EURO6,45,38,1,7828,LMM578,2022-08-23_fleet-list.csv
23/08/2022,7802,Mana,MCS,MNM,Unit_08,Bus,15/07/2018,15/07/2018,Yes,LV,EURO6,45,38,1,7828,LMW310,2022-08-23_fleet-list.csv
23/08/2022,7803,Mana,MCS,MNM,Unit_08,Bus,15/07/2018,15/07/2018,Yes,LV,EURO6,45,38,1,7828,LMW285,2022-08-23_fleet-list.csv
23/08/2022,7804,Mana,MCS,MNM,Unit_08,Bus,15/07/2018,15/07/2018,Yes,LV,EURO6,45,38,1,7828,LMW286,2022-08-23_fleet-list.csv
23/08/2022,7810,Mana,MCS,MNM,Unit_20,Bus,1/06/2022,1/06/2022,Yes,AXELV,ELECTRIC,35,35,1,14570,PDQ885,2022-08-23_fleet-list.csv
23/08/2022,7811,Mana,MCS,MNM,Unit_20,Bus,1/06/2022,1/06/2022,Yes,AXELV,ELECTRIC,35,35,1,14570,PDQ886,2022-08-23_fleet-list.csv
23/08/2022,7812,Mana,MCS,MNM,Unit_20,Bus,1/06/2022,1/06/2022,Yes,AXELV,ELECTRIC,35,35,1,14570,PDQ887,2022-08-23_fleet-list.csv
23/08/2022,7813,Mana,MCS,MNM,Unit_20,Bus,1/06/2022,1/06/2022,Yes,AXELV,ELECTRIC,35,35,1,14570,PDQ888,2022-08-23_fleet-list.csv
23/08/2022,7814,Mana,MCS,MNM,Unit_20,Bus,1/06/2022,1/06/2022,Yes,AXELV,ELECTRIC,35,35,1,14570,PDQ889,2022-08-23_fleet-list.csv
23/08/2022,7815,Mana,MCS,MNM,Unit_20,Bus,1/06/2022,1/06/2022,Yes,AXELV,ELECTRIC,35,35,1,14570,PDQ890,2022-08-23_fleet-list.csv
23/08/2022,7816,Mana,MCS,MNM,Unit_20,Bus,1/06/2022,1/06/2022,Yes,AXELV,ELECTRIC,35,35,1,14570,PDQ891,2022-08-23_fleet-list.csv
23/08/2022,7817,Mana,MCS,MNM,Unit_20,Bus,1/06/2022,1/06/2022,Yes,AXELV,ELECTRIC,35,35,1,14570,PDQ892,2022-08-23_fleet-list.csv
23/08/2022,7818,Mana,MCS,MNM,Unit_20,Bus,1/06/2022,1/06/2022,Yes,AXELV,ELECTRIC,35,35,1,14570,PDQ893,2022-08-23_fleet-list.csv
23/08/2022,7819,Mana,MCS,MNM,Unit_20,Bus,1/06/2022,1/06/2022,Yes,AXELV,ELECTRIC,35,35,1,14570,PDQ894,2022-08-23_fleet-list.csv
23/08/2022,7900,Mana,MCS,MNM,,Bus,5/07/2016,5/07/2016,,VSV,EURO6,17,3,1,5000,JYF328,2022-08-23_fleet-list.csv
23/08/2022,7901,Mana,MCS,MNM,,Bus,11/07/2016,11/07/2016,,VSV,EURO6,17,3,1,5000,JYF338,2022-08-23_fleet-list.csv
23/08/2022,7902,Mana,MCS,MNM,,Bus,7/07/2016,7/07/2016,,VSV,EURO6,17,3,1,5000,JYF335,2022-08-23_fleet-list.csv
23/08/2022,7904,Mana,MCS,MNM,,Bus,4/07/2016,4/07/2016,,VSV,EURO6,17,3,1,5000,JYF326,2022-08-23_fleet-list.csv
23/08/2022,9000,Uzabus,UZA,UZM,Unit_14,Bus,31/08/2018,1/06/2018,Yes,LV,EURO5,40,35,1,11530,LQH772,2022-08-23_fleet-list.csv
23/08/2022,9001,Uzabus,UZA,UZM,Unit_14,Bus,31/08/2018,1/06/2018,Yes,LV,EURO5,40,35,1,11580,LQH773,2022-08-23_fleet-list.csv
23/08/2022,9002,Uzabus,UZA,UZM,Unit_14,Bus,31/08/2018,1/06/2018,Yes,LV,EURO5,40,35,1,11530,LQH774,2022-08-23_fleet-list.csv
23/08/2022,9003,Uzabus,UZA,UZM,Unit_14,Bus,31/08/2018,1/06/2018,Yes,LV,EURO5,40,35,1,11530,LQH775,2022-08-23_fleet-list.csv
23/08/2022,9004,Uzabus,UZA,UZM,Unit_14,Bus,31/08/2018,1/06/2018,Yes,LV,EURO5,40,35,1,11530,LQH776,2022-08-23_fleet-list.csv
23/08/2022,9005,Uzabus,UZA,UZM,Unit_14,Bus,5/09/2018,1/06/2018,Yes,LV,EURO5,40,35,1,11530,LQH777,2022-08-23_fleet-list.csv
23/08/2022,9006,Uzabus,UZA,UZM,Unit_14,Bus,5/09/2018,1/06/2018,Yes,LV,EURO5,40,35,1,11530,LQH778,2022-08-23_fleet-list.csv
23/08/2022,9007,Uzabus,UZA,UZM,Unit_14,Bus,22/06/2018,28/03/2018,Yes,MV,EURO6,29,22,1,7820,LLZ772,2022-08-23_fleet-list.csv
23/08/2022,9008,Uzabus,UZA,UZM,Unit_14,Bus,10/07/2018,2/03/2018,Yes,MV,EURO6,29,22,1,7820,LMQ677,2022-08-23_fleet-list.csv
23/08/2022,9009,Uzabus,UZA,UZM,Unit_14,Bus,19/06/2018,13/04/2018,Yes,MV,EURO6,29,22,1,7820,LLS691,2022-08-23_fleet-list.csv
23/08/2022,9010,Uzabus,UZA,UZM,Unit_14,Bus,10/07/2018,23/03/2018,Yes,MV,EURO6,29,22,1,7820,LMQ674,2022-08-23_fleet-list.csv
23/08/2022,9011,Uzabus,UZA,UZM,Unit_14,Bus,21/06/2018,29/03/2018,Yes,MV,EURO6,29,22,1,7820,LLZ701,2022-08-23_fleet-list.csv
23/08/2022,9012,Uzabus,UZA,UZM,Unit_14,Bus,19/06/2018,17/04/2018,Yes,MV,EURO6,29,22,1,7820,LLS693,2022-08-23_fleet-list.csv
23/08/2022,9013,Uzabus,UZA,UZM,Unit_14,Bus,19/06/2018,17/04/2018,Yes,MV,EURO6,29,22,1,7820,LLS692,2022-08-23_fleet-list.csv
23/08/2022,9014,Uzabus,UZA,UZM,Unit_14,Bus,21/06/2018,10/04/2018,Yes,MV,EURO6,29,22,1,7820,LLZ703,2022-08-23_fleet-list.csv
23/08/2022,9015,Uzabus,UZA,UZM,Unit_14,Bus,6/07/2018,26/03/2018,Yes,MV,EURO6,29,22,1,7820,LMK400,2022-08-23_fleet-list.csv
23/08/2022,9016,Uzabus,UZA,UZM,Unit_14,Bus,22/06/2018,11/04/2018,Yes,MV,EURO6,29,22,1,7820,LLZ773,2022-08-23_fleet-list.csv
23/08/2022,9017,Uzabus,UZA,UZM,Unit_14,Bus,9/07/2018,18/04/2018,Yes,MV,EURO6,29,22,1,7820,LMQ667,2022-08-23_fleet-list.csv
23/08/2022,9018,Uzabus,UZA,UZM,Unit_14,Bus,9/07/2018,27/03/2018,Yes,MV,EURO6,29,22,1,7820,LMQ668,2022-08-23_fleet-list.csv
23/08/2022,9019,Uzabus,UZA,UZM,Unit_14,Bus,21/06/2018,18/04/2018,Yes,MV,EURO6,29,22,1,7820,LLZ702,2022-08-23_fleet-list.csv
23/08/2022,9020,Uzabus,UZA,UZM,Unit_14,Bus,22/06/2018,17/04/2018,Yes,MV,EURO6,29,22,1,7820,LLZ774,2022-08-23_fleet-list.csv
23/08/2022,9021,Uzabus,UZA,UZM,Unit_14,Bus,1/04/2012,1/04/2012,Yes,MV,EURO5,27,24,1,7980,MPC416,2022-08-23_fleet-list.csv
23/08/2022,9022,Uzabus,UZA,UZM,Unit_14,Bus,25/11/2004,,No,MV,EURO3,45,16,1,8060,CJJ611,2022-08-23_fleet-list.csv
23/08/2022,9023,Uzabus,UZA,UZM,Unit_14,Bus,2/12/2004,,No,MV,EURO3,45,16,1,8060,CJP97,2022-08-23_fleet-list.csv
23/08/2022,9024,Uzabus,UZA,UZM,Unit_14,Bus,3/12/2004,,No,MV,EURO3,45,16,1,8060,CJZ401,2022-08-23_fleet-list.csv
23/08/2022,9025,Uzabus,UZA,UZM,Unit_14,Bus,16/09/2004,,No,MV,EURO3,45,16,1,8060,CFH436,2022-08-23_fleet-list.csv
23/08/2022,9026,Uzabus,UZA,UZM,Unit_14,Bus,9/12/2004,,No,MV,EURO3,45,16,1,8060,CKJ343,2022-08-23_fleet-list.csv
23/08/2022,9027,Uzabus,UZA,UZM,Unit_14,Bus,22/12/2004,,No,MV,EURO3,45,16,1,8060,CJP93,2022-08-23_fleet-list.csv
23/08/2022,9028,Uzabus,UZA,UZM,Unit_14,Bus,28/02/2003,,No,LV,EURO3,47,26,1,8060,BDS588,2022-08-23_fleet-list.csv
23/08/2022,9029,Uzabus,UZA,UZM,Unit_14,Bus,28/02/2003,,No,LV,EURO3,47,26,1,8060,BDS600,2022-08-23_fleet-list.csv
23/08/2022,9030,Uzabus,UZA,UZM,Unit_14,Bus,1/06/2008,,No,LV,EURO3,47,23,1,8060,ETF686,2022-08-23_fleet-list.csv
23/08/2022,9100,Uzabus,UZA,UZM,Unit_18,Bus,21/01/2019,1/01/2019,No,MV,ELECTRIC,37,17,1,13240,LYY893,2022-08-23_fleet-list.csv
23/08/2022,9300,Uzabus,UZA,UZM,Unit_14,Bus,11/06/2018,11/06/2018,Yes,MV,EURO6,33,22,1,7560,LLL557,2022-08-23_fleet-list.csv
23/08/2022,B0901,NZ Bus,NZB,NBM,Unit_12,Bus,31/07/2004,31/07/2004,No,LV61,EURO3,45,16,,8050,CDN359,2022-08-23_fleet-list.csv
23/08/2022,B0902,NZ Bus,NZB,NBM,Unit_12,Bus,31/07/2004,31/07/2004,No,LV61,EURO3,45,16,,8050,CDN360,2022-08-23_fleet-list.csv
23/08/2022,B0903,NZ Bus,NZB,NBM,Unit_12,Bus,23/08/2004,23/08/2004,No,LV61,EURO3,45,16,,8050,CER435,2022-08-23_fleet-list.csv
23/08/2022,B0904,NZ Bus,NZB,NBM,Unit_12,Bus,27/08/2004,27/08/2004,No,LV61,EURO3,45,16,,8050,CFA182,2022-08-23_fleet-list.csv
23/08/2022,B0905,NZ Bus,NZB,NBM,Unit_12,Bus,17/09/2004,17/09/2004,No,LV61,EURO3,45,16,,8050,CFY844,2022-08-23_fleet-list.csv
23/08/2022,B0906,NZ Bus,NZB,NBM,Unit_12,Bus,23/09/2004,23/09/2004,No,LV61,EURO3,45,16,,8050,CFY855,2022-08-23_fleet-list.csv
23/08/2022,B0907,NZ Bus,NZB,NBM,Unit_12,Bus,23/09/2004,23/09/2004,No,LV61,EURO3,45,16,,8050,CFY858,2022-08-23_fleet-list.csv
23/08/2022,B0908,NZ Bus,NZB,NBM,Unit_12,Bus,19/11/2004,19/11/2004,No,LV61,EURO3,45,16,,8050,CHW255,2022-08-23_fleet-list.csv
23/08/2022,B0909,NZ Bus,NZB,NBM,Unit_12,Bus,19/11/2004,19/11/2004,No,LV61,EURO3,45,16,,8050,CHW258,2022-08-23_fleet-list.csv
23/08/2022,B0910,NZ Bus,NZB,NBM,Unit_12,Bus,19/11/2004,19/11/2004,No,LV61,EURO3,45,16,,8050,CHW259,2022-08-23_fleet-list.csv
23/08/2022,B1011,NZ Bus,NZB,NBM,Unit_12,Bus,1/07/2008,1/07/2008,No,LV61,EURO4,44,15,1,10000,ENU731,2022-08-23_fleet-list.csv
23/08/2022,B1012,NZ Bus,NZB,NBM,Unit_12,Bus,1/07/2008,1/07/2008,No,LV61,EURO4,44,15,1,10000,ENU732,2022-08-23_fleet-list.csv
29/09/2022,1011,NZ Bus,NZB,NBM,Unit_12,Bus,1/07/2008,1/07/2008,No,LV61,EURO4,44,15,1,10000,ENU731,2022-09-29_fleet-list.csv
29/09/2022,1012,NZ Bus,NZB,NBM,Unit_12,Bus,1/07/2008,1/07/2008,No,LV61,EURO4,44,15,1,10000,ENU732,2022-09-29_fleet-list.csv
29/09/2022,1013,NZ Bus,NZB,NBM,Unit_06,Bus,1/07/2008,1/07/2008,No,LV61,EURO4,44,15,1,10000,ENU733,2022-09-29_fleet-list.csv
29/09/2022,1301,NZ Bus,NZB,NBM,,Bus,22/03/2002,22/03/2002,No,MV,EURO3,39,17,1,8020,AMT475,2022-09-29_fleet-list.csv
